Brand_ID,Model_ID,Segment_ID,Vehicle_Name,Year_of_Manufacture,Vehicle_Age,Insurance,Fuel_Type,Seats_Capacity,Kms_Driven,RTO_Location,Ownership,Engine_Displacement,Transmission,Power_BHP,Drive_Type,Mileage_By_Fuel_Type,New_Vehicle_Price_Lakh,Vehicle_Price_Lakh,Depreciation_Percentage,Other_Features,Value_For_Money_Score
5,1705,3,Scorpio,2021,4,Expired,Diesel,7,40000,Muzaffarpur,First Owner,2179.0,Manual,136.78,Unknown,15.4,22.45,14.0,37.64,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.6
2,1705,3,Creta,2023,2,Comprehensive,Petrol,5,11000,Bangalore,First Owner,1497.0,Manual,,Unknown,,14.49,12.5,13.73,No_Features,10.0
12,65,3,Seltos,2020,5,Comprehensive,Diesel,5,58000,Bangalore,First Owner,1493.0,Manual,,Unknown,,16.77,11.25,32.92,No_Features,8.2
5,711,3,Scorpio,2024,1,Expired,Diesel,7,57000,Unknown,Third Owner,2198.0,Manual,172.45,4WD,15.42,21.67,14.0,35.39,Height Adjustable Driver Seat,8.4
2,120,2,Santro,2014,11,Expired,LPG,5,45000,Allahabad,First Owner,1086.0,Manual,62.1,Unknown,13.45,4.94,1.05,78.74,Keyless Entry | Central Locking | Air Conditioner,5.8
6,19,2,Swift,2017,8,Expired,Diesel,5,63000,begusarai,Second Owner,1248.0,Manual,74.0,Unknown,26.59,7.89,4.0,49.3,No_Features,6.6
4,712,7,Xenon,2014,11,Expired,Diesel,5,100004,Muzaffarpur,Second Owner,2956.0,Manual,138.03,Unknown,13.49,12.02,2.5,79.2,No_Features,4.8
6,113,2,Alto,2020,5,Expired,Petrol,5,60000,Vaishali,Second Owner,796.0,Manual,47.33,Unknown,22.05,5.1,2.9,43.14,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity,7.2
6,207,2,Wagon,2015,10,Expired,Petrol,5,40000,Muzaffarpur,First Owner,998.0,Manual,67.04,Unknown,20.51,5.23,2.7,48.37,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,7.2
6,713,2,Alto,2021,4,Expired,Petrol,5,50000,Patna,First Owner,796.0,Manual,47.33,Unknown,22.05,5.26,3.0,42.97,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity | Touchscreen,7.8
2,1705,2,Getz,2005,20,Expired,Petrol,5,80000,Muzaffarpur,First Owner,1341.0,Manual,,Unknown,15.3,5.09,0.75,85.27,Air Conditioner,5.4
5,714,3,XUV700,2022,3,Expired,Diesel,7,94000,Muzaffarpur,First Owner,2198.0,Automatic,182.38,AWD,17.19,31.12,19.5,37.34,Powered Front Seats | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera,8.8
6,269,2,Swift,2018,7,Expired,Diesel,5,150000,Samastipur,Second Owner,1248.0,Automatic,74.0,Unknown,28.4,8.46,3.0,64.54,No_Features,5.4
5,1705,3,Scorpio,2020,5,Expired,Diesel,7,14000,Muzaffarpur,First Owner,2179.0,Manual,136.78,Unknown,17.0,17.02,12.0,29.49,No_Features,8.6
14,331,3,Astor,2022,3,Expired,Petrol,5,33000,Mysore,First Owner,1498.0,Automatic,108.49,Unknown,14.82,19.75,13.5,31.65,Powered Front Seats | Automatic Climate Control | Cruise Control | 360 Degree Camera,9.2
6,553,2,Wagon,2013,12,Expired,Petrol,5,79000,Unknown,First Owner,998.0,Manual,67.04,Unknown,20.51,4.43,1.51,65.91,Air Conditioner | Digital Odometer,5.4
6,559,2,Wagon,2022,3,Comprehensive,CNG,5,70000,Bangalore,First Owner,998.0,Manual,58.33,Unknown,32.52,7.35,5.75,21.77,No_Features,8.8
6,1705,2,Baleno,2021,4,Expired,Petrol,5,34000,Muzaffarpur,Second Owner,1197.0,Manual,81.8,Unknown,21.01,8.09,7.25,10.38,Automatic Climate Control | Android Auto/Apple CarPlay,9.2
6,52,5,S,2017,8,Expired,Diesel,5,80000,Patna,First Owner,1248.0,Manual,,Unknown,,11.49,3.85,66.49,No_Features,6.0
2,100,3,Venue,2022,3,Comprehensive,Petrol,5,10000,Bangalore,First Owner,1197.0,Manual,81.8,Unknown,16.0,13.41,11.35,15.36,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cooled Glovebox | Wireless Charger,10.0
5,175,3,XUV700,2022,3,Comprehensive,Diesel,7,55000,Bangalore,First Owner,2198.0,Automatic,182.38,FWD,17.19,28.94,26.0,10.16,Powered Front Seats | Automatic Climate Control | Drive Modes | Cruise Control,9.6
6,19,2,Swift,2014,11,Comprehensive,Petrol,5,82000,Bangalore,First Owner,1197.0,Manual,85.8,Unknown,19.1,6.76,5.1,24.56,No_Features,7.0
5,50,3,Scorpio,2023,2,Comprehensive,Diesel,7,29000,Mandya,First Owner,2198.0,Manual,172.45,RWD,15.42,28.7,21.5,25.09,Powered Front Seats | Height Adjustable Driver Seat | Automatic Climate Control | 360 Degree Camera | Sunroof,9.2
5,8,3,XUV500,2016,9,Comprehensive,Diesel,7,146000,Bangalore,First Owner,2179.0,Manual,140.0,FWD,16.0,21.38,10.4,51.36,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,6.4
1,490,4,Innova,2019,6,Comprehensive,Diesel,7,101000,Bangalore,First Owner,2393.0,Manual,,Unknown,,27.9,22.0,21.15,No_Features,7.8
2,518,3,Creta,2019,6,Expired,Petrol,5,57000,Bangalore,First Owner,1591.0,Manual,,Unknown,,14.31,11.5,19.64,No_Features,9.0
13,485,5,A3,2014,11,Expired,Diesel,5,99000,Tumkur,Second Owner,1968.0,Automatic,,Unknown,,42.78,13.0,69.61,No_Features,5.2
17,425,2,KWID,2020,5,Comprehensive,Petrol,5,55000,Bangalore,First Owner,999.0,Manual,,Unknown,,5.59,4.95,11.45,No_Features,9.0
3,244,2,Polo,2017,8,Comprehensive,Petrol,5,65000,Bangalore,First Owner,1199.0,Manual,,Unknown,,7.31,6.65,9.03,No_Features,8.4
13,715,5,Q3,2016,9,Comprehensive,Diesel,5,60000,Bangalore,Second Owner,1968.0,Automatic,,Unknown,,50.09,18.0,64.06,No_Features,5.8
6,703,2,Ignis,2017,8,Comprehensive,Petrol,5,87000,Bangalore,First Owner,1197.0,Manual,81.8,Unknown,20.89,6.52,5.35,17.94,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,8.4
1,130,4,Innova,2016,9,Comprehensive,Diesel,7,149000,Bangalore,Third Owner,2494.0,Manual,,Unknown,,16.95,16.0,5.6,No_Features,7.6
6,1705,2,Baleno,2020,5,Comprehensive,Petrol,5,70000,Bangalore,Second Owner,1197.0,Manual,,Unknown,,9.18,6.75,26.47,No_Features,8.0
12,309,3,Sonet,2021,4,Expired,Diesel,5,39000,Bangalore,First Owner,1493.0,Manual,98.63,FWD,,17.01,12.5,26.51,Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control,8.6
2,25,1,Verna,2015,10,Comprehensive,Diesel,5,85000,Bangalore,First Owner,1582.0,Manual,126.2,Unknown,23.9,13.28,6.5,51.05,Automatic Climate Control | Parking Sensors,6.8
2,1705,2,i20,2009,16,Comprehensive,Petrol,5,78000,Bangalore,Second Owner,1197.0,Manual,,Unknown,,6.12,3.25,46.9,No_Features,6.0
5,668,3,XUV500,2019,6,Comprehensive,Diesel,7,131000,Bangalore,First Owner,2179.0,Manual,138.0,FWD,16.0,18.89,12.0,36.47,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,7.8
18,716,3,Terrano,2017,8,Expired,Diesel,5,58000,Bangalore,First Owner,1461.0,Manual,83.8,FWD,20.45,14.7,8.0,45.58,Air Purifier,6.8
2,87,2,Grand,2016,9,Comprehensive,Petrol,5,54000,Bangalore,Second Owner,1197.0,Manual,,Unknown,,7.06,4.95,29.89,No_Features,7.4
7,14,1,Rapid,2018,7,Expired,Diesel,5,60000,Bangalore,First Owner,1498.0,Manual,108.6,Unknown,21.13,11.88,8.25,30.56,Automatic Climate Control | Rear AC Vents | Parking Sensors,7.6
3,717,2,Polo,2015,10,Comprehensive,Petrol,5,500007,Bangalore,First Owner,1197.0,Automatic,103.5,Unknown,17.21,11.41,6.75,40.84,Automatic Climate Control,6.0
13,718,5,Q3,2017,8,Comprehensive,Diesel,5,90000,Bangalore,First Owner,1968.0,Manual,138.13,FWD,,36.46,21.5,41.03,Powered Front Seats,6.8
5,8,3,XUV500,2016,9,Comprehensive,Diesel,7,67000,Bangalore,Second Owner,2179.0,Manual,140.0,FWD,16.0,21.38,11.5,46.21,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,6.6
9,56,3,Ecosport,2015,10,Expired,Diesel,5,87000,Mysore,Second Owner,1498.0,Manual,89.84,FWD,22.7,10.44,5.5,47.32,No_Features,6.6
6,10,2,Swift,2017,8,Comprehensive,Petrol,5,57000,Kolar,First Owner,1197.0,Manual,81.8,Unknown,21.21,9.86,6.75,31.54,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors,7.6
6,74,2,Baleno,2018,7,Comprehensive,Petrol,5,77000,Bangalore,First Owner,1197.0,Manual,83.1,Unknown,21.4,7.59,6.25,17.65,Automatic Climate Control,8.4
6,108,4,Ertiga,2022,3,Comprehensive,Petrol,7,40000,Bangalore,First Owner,1462.0,Manual,103.26,Unknown,19.01,12.45,11.75,5.62,Touchscreen | Parking Sensors | Automatic Climate Control | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats | Rear Camera,10.0
8,132,3,WR-V,2017,8,Comprehensive,Diesel,5,45000,Bangalore,First Owner,1498.0,Manual,98.6,FWD,25.5,12.71,8.75,31.16,Automatic Climate Control | Air Purifier | Parking Sensors | Cruise Control,8.0
3,719,2,Polo,2019,6,Comprehensive,Petrol,5,52000,Bangalore,First Owner,999.0,Manual,75.0,Unknown,18.78,7.89,7.35,6.84,Lane Change Indicator,9.0
5,8,3,XUV500,2016,9,Comprehensive,Diesel,7,42000,Bangalore,First Owner,2179.0,Manual,,Unknown,,21.38,12.5,41.53,No_Features,7.2
6,1705,2,Swift,2011,14,Comprehensive,Diesel,5,103000,Hassan,Third Owner,1248.0,Manual,74.0,Unknown,22.9,7.57,4.4,41.88,No_Features,5.4
5,410,3,XUV300,2019,6,Expired,Diesel,5,71000,Bangalore,First Owner,1497.0,Manual,115.0,FWD,20.0,11.3,9.0,20.35,No_Features,8.2
4,505,3,Harrier,2022,3,Comprehensive,Diesel,5,78000,Mysore,First Owner,1956.0,Automatic,,Unknown,,28.51,19.0,33.36,No_Features,8.8
3,720,1,Virtus,2024,1,Comprehensive,Petrol,5,8500,Bangalore,First Owner,999.0,Automatic,,Unknown,,18.78,15.5,17.47,No_Features,10.0
2,499,2,i20,2017,8,Comprehensive,Petrol,5,58000,Bangalore,First Owner,1197.0,Manual,,Unknown,,8.83,6.5,26.39,No_Features,7.6
1,432,3,Fortuner,2022,3,Comprehensive,Diesel,7,40000,Bangalore,Second Owner,2755.0,Manual,,Unknown,,46.11,38.5,16.5,No_Features,9.8
2,139,2,Santro,2004,21,Comprehensive,Petrol,5,55000,Bangalore,Second Owner,1086.0,Manual,,Unknown,,3.97,1.65,58.44,No_Features,6.0
17,1705,2,KWID,2015,10,Comprehensive,Petrol,5,138000,Bangalore,First Owner,799.0,Manual,,Unknown,,4.52,2.8,38.05,No_Features,7.2
13,485,5,A6,2015,10,Comprehensive,Diesel,5,93000,Bangalore,First Owner,1968.0,Automatic,,Unknown,,67.26,23.0,65.8,No_Features,6.0
1,721,4,Innova,2013,12,Expired,Diesel,7,154000,Bangalore,First Owner,2494.0,Manual,100.0,Unknown,,17.68,12.5,29.3,Parking Sensors | Automatic Climate Control | Rear AC Vents,6.2
6,291,1,Ciaz,2019,6,Comprehensive,Diesel,5,35000,Madikeri,First Owner,1498.0,Manual,93.87,Unknown,26.32,11.86,7.65,35.5,Automatic Climate Control | Rear AC Vents | Parking Sensors,8.6
2,286,2,i20,2015,10,Comprehensive,Diesel,5,76000,Bangalore,First Owner,1396.0,Manual,88.73,Unknown,21.19,10.43,6.4,38.64,Rear AC Vents | Lane Change Indicator | Rear Camera,7.6
6,1705,2,Swift,2012,13,Comprehensive,Diesel,5,115000,Bangalore,Second Owner,1248.0,Manual,74.0,Unknown,22.9,6.64,4.35,34.49,Central Locking | Air Conditioner | Digital Odometer,6.4
2,256,3,Creta,2015,10,Comprehensive,Diesel,5,109000,Bangalore,Second Owner,1582.0,Automatic,126.2,FWD,17.01,18.11,8.65,52.24,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,6.2
2,1705,2,i10,2013,12,Expired,Petrol,5,60000,Bangalore,First Owner,1197.0,Manual,78.9,Unknown,20.36,6.72,3.95,41.22,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,6.2
5,48,3,Thar,2024,1,Comprehensive,Diesel,5,16000,Tumkur,First Owner,2184.0,Automatic,172.0,4WD,15.2,29.47,27.5,6.68,Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | Blind Spot Camera | 360 Degree Camera | Sunroof | ADAS,10.0
2,722,1,Verna,2011,14,Expired,Petrol,5,58000,Bangalore,First Owner,1591.0,Automatic,121.3,Unknown,15.74,11.92,4.5,62.25,Automatic Climate Control | Parking Sensors,5.4
6,29,2,Ignis,2018,7,Comprehensive,Diesel,5,44000,Hubli,First Owner,1248.0,Manual,,Unknown,,7.74,5.0,35.4,No_Features,8.0
5,458,3,Thar,2023,2,Comprehensive,Diesel,4,16000,Mysore,First Owner,2184.0,Manual,130.07,4WD,9.0,19.92,17.5,12.15,Height Adjustable Driver Seat | Cruise Control,10.0
5,723,3,XUV300,2019,6,Comprehensive,Diesel,5,39000,Bangalore,First Owner,1497.0,Manual,115.0,FWD,20.0,14.89,10.0,32.84,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.6
12,322,3,Sonet,2020,5,Expired,Petrol,5,33000,Kolkata,First Owner,998.0,Manual,118.36,FWD,18.2,13.19,7.68,41.77,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cruise Control,7.8
23,724,5,X1,2017,8,Expired,Diesel,5,64000,Kolkata,First Owner,1995.0,Automatic,,Unknown,,42.78,14.5,66.11,No_Features,6.0
7,311,3,Kushaq,2021,4,Comprehensive,Petrol,5,27000,Kolkata,First Owner,1498.0,Automatic,,Unknown,,22.82,12.5,45.22,No_Features,7.8
6,725,2,Ignis,2017,8,Comprehensive,Petrol,5,50000,Kolkata,First Owner,1197.0,Manual,,Unknown,,6.79,3.75,44.77,No_Features,7.2
14,726,3,Astor,2022,3,Expired,Petrol,5,38000,Kolkata,First Owner,1498.0,Automatic,,Unknown,,19.74,11.6,41.24,No_Features,8.4
9,727,2,Figo,2016,9,Expired,Petrol,5,55000,Kolkata,First Owner,1196.0,Manual,,Unknown,,6.75,2.35,65.19,No_Features,6.0
6,728,4,XL6,2022,3,Com + Zero Dep,Petrol,6,20000,Unknown,First Owner,1462.0,Automatic,,Unknown,,16.94,11.15,34.18,No_Features,9.2
6,9,3,Vitara,2018,7,Comprehensive,Diesel,5,34518,Howrah,First Owner,1248.0,Automatic,,Unknown,,10.38,6.25,39.79,No_Features,8.0
12,309,3,Seltos,2023,2,Comprehensive,Diesel,5,23000,Kolkata,First Owner,1493.0,Automatic,,Unknown,,22.36,14.75,34.03,No_Features,9.2
8,729,2,Jazz,2016,9,Expired,Diesel,5,56000,Kolkata,First Owner,1498.0,Manual,,Unknown,,10.78,3.21,70.22,No_Features,6.0
12,1705,4,Carnival,2022,3,Expired,Diesel,7,10000,Kolkata,First Owner,2199.0,Automatic,,Unknown,,38.76,35.0,9.7,No_Features,10.0
12,483,4,Carens,2023,2,Expired,Petrol,7,25000,Kolkata,First Owner,1482.0,Automatic,157.81,Unknown,,17.04,13.95,18.13,Touchscreen | Parking Sensors | Automatic Climate Control | Rear AC Vents | Rear Charging Sockets | Tumble Fold Seats | Cruise Control | Rear Camera,10.0
12,730,3,Seltos,2019,6,Expired,Petrol,5,80000,Bangalore,Third Owner,1353.0,Manual,138.08,FWD,16.5,21.27,10.3,51.57,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control | 360 Degree Camera,7.0
2,731,3,Creta,2024,1,Expired,Petrol,5,30000,Bangalore,First Owner,1497.0,Automatic,113.18,FWD,17.7,21.52,19.5,9.39,Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control | Sunroof | ADAS,10.0
2,504,2,Grand,2013,12,Comprehensive,Diesel,5,35000,Alipore,Second Owner,1120.0,Manual,70.0,Unknown,24.0,6.67,2.1,68.52,Air Conditioner | Digital Odometer,5.6
11,36,2,RediGO,2017,8,Comprehensive,Petrol,5,46000,Howrah,First Owner,999.0,Manual,,Unknown,,4.67,1.65,64.67,No_Features,6.4
17,241,4,Triber,2023,2,Expired,Petrol,7,14200,Howrah,First Owner,999.0,Manual,71.01,Unknown,20.0,8.09,5.69,29.67,Parking Sensors | Tumble Fold Seats,9.2
13,732,5,Q3,2016,9,Third Party,Diesel,5,60000,Kolkata,Third Owner,1968.0,Automatic,174.33,AWD,,41.24,15.0,63.63,Powered Front Seats,5.6
8,79,1,City,2017,8,Comprehensive,Diesel,5,46000,Kolkata,First Owner,1498.0,Manual,98.6,Unknown,26.0,14.64,5.25,64.14,Leather Seats | Height Adjustable Driver Seat | Automatic Climate Control | Air Purifier,6.4
12,733,4,Carens,2022,3,Expired,Diesel,6,90000,Kolkata,First Owner,1493.0,Manual,114.41,Unknown,,20.2,10.9,46.04,Engine Start/Stop Button | Cruise Control | Automatic Climate Control | Rear AC Vents | Rear Charging Sockets | Tumble Fold Seats,8.0
14,642,3,Hector,2023,2,Comprehensive,Petrol,5,6756,barrackpore,First Owner,1451.0,Automatic,141.0,FWD,12.34,25.46,17.95,29.5,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera,9.2
6,76,4,Ertiga,2016,9,Comprehensive,Diesel,7,75000,Kolkata,Second Owner,1248.0,Manual,88.5,Unknown,24.52,11.45,5.25,54.15,Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,6.6
2,734,2,i20,2018,7,Comprehensive,Petrol,5,8500,Kolkata,First Owner,1197.0,Manual,81.83,Unknown,18.6,6.94,4.5,35.16,Central Locking | Air Conditioner | Digital Odometer,8.0
1,114,3,Fortuner,2015,10,Third Party,Diesel,7,65000,Kolkata,First Owner,2982.0,Manual,,Unknown,,30.12,13.5,55.18,No_Features,6.8
4,735,3,Nexon,2020,5,Comprehensive,Diesel,5,43000,Murshidabad,First Owner,1497.0,Automatic,,Unknown,,13.43,7.2,46.39,No_Features,7.8
6,1705,2,A-Star,2010,15,Expired,Petrol,5,141000,Jagdalpur,First Owner,998.0,Manual,,Unknown,,4.75,1.0,78.95,No_Features,5.0
2,7,3,Creta,2018,7,Expired,Diesel,5,150000,Jagdalpur,Third Owner,1396.0,Manual,,Unknown,,11.48,7.5,34.67,No_Features,6.8
18,2,1,Sunny,2012,13,Expired,Diesel,5,90000,Visakhapatnam,First Owner,1461.0,Manual,,Unknown,,10.1,3.96,60.79,No_Features,5.4
19,280,3,Compass,2018,7,Comprehensive,Diesel,5,69000,Kolkata,Third Owner,1956.0,Manual,,Unknown,,26.05,7.5,71.21,No_Features,5.6
13,409,5,Q5,2024,1,Comprehensive,Petrol,5,21235,Kolkata,First Owner,1984.0,Automatic,245.59,AWD,13.47,77.6,54.0,30.41,Powered Front Seats | Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes,9.2
23,1705,5,X3,2014,11,Expired,Diesel,5,160000,New Delhi,First Owner,2993.0,Automatic,258.0,4WD,,59.05,6.9,88.31,No_Features,4.6
5,1705,3,Bolero,2016,9,Expired,Diesel,7,120000,Sundergarh,Third Owner,2523.0,Manual,62.1,RWD,15.96,10.75,4.0,62.79,No_Features,5.2
1,1705,5,Camry,2017,8,Expired,Petrol,5,60000,Kolkata,First Owner,2494.0,Automatic,157.7,Unknown,19.16,38.71,9.0,76.75,Leather Seats | Height Adjustable Driver Seat | Automatic Climate Control,6.0
4,491,2,Indica,2013,12,Expired,Diesel,5,120000,Koraput,First Owner,1396.0,Manual,69.0,Unknown,25.0,5.87,1.0,82.96,Air Conditioner | Digital Odometer,5.0
8,482,1,City,2024,1,Expired,Petrol,5,4400,Kolkata,First Owner,1498.0,Automatic,119.35,Unknown,18.4,19.13,14.75,22.9,Height Adjustable Driver Seat | Wireless Android Auto/Apple CarPlay | Wireless Charger | Tyre Pressure Monitor | Sunroof | Automatic Climate Control | Voice Commands | Air Purifier | Advanced Internet Features | ADAS,9.2
17,174,3,Kiger,2023,2,Comprehensive,Petrol,5,29000,Murshidabad,First Owner,999.0,Manual,71.0,FWD,20.5,9.16,5.95,35.04,Automatic Climate Control | Rear AC Vents | Parking Sensors,9.2
6,1705,2,Baleno,2020,5,Expired,Petrol,5,40000,Kalahandi,First Owner,1197.0,Manual,81.8,Unknown,21.01,7.95,6.0,24.53,Automatic Climate Control | Android Auto/Apple CarPlay,8.6
2,736,3,Alcazar,2024,1,Comprehensive,Petrol,6,3000,Kolkata,First Owner,1482.0,Automatic,158.0,FWD,18.0,24.71,19.95,19.26,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | 360 Degree Camera | Sunroof | ADAS,10.0
4,737,3,Nexon,2022,3,Expired,Petrol,5,42000,Rayagada,First Owner,1199.0,Manual,118.36,Unknown,17.57,13.42,10.0,25.48,Automatic Climate Control | Rear AC Vents | Cooled Glovebox | Cruise Control,9.2
6,109,2,Wagon,2024,1,Comprehensive,Petrol,5,250,Hooghly,First Owner,998.0,Manual,65.71,Unknown,24.35,7.18,5.65,21.31,Android Auto/Apple CarPlay,9.2
6,207,2,Wagon,2015,10,Third Party,Petrol,5,33500,Kolkata,Second Owner,998.0,Manual,,Unknown,,5.41,2.35,56.56,No_Features,7.0
4,200,1,Indigo,2012,13,Expired,Diesel,5,80000,Jamshedpur,First Owner,1396.0,Manual,69.0,Unknown,19.09,6.23,1.25,79.94,No_Features,5.4
6,187,2,Alto,2012,13,Expired,Petrol,5,60000,Rayagada,Third Owner,998.0,Manual,67.1,Unknown,20.92,3.67,1.2,67.3,Central Locking | Air Conditioner,5.0
6,1705,2,Swift,2013,12,Expired,Diesel,5,120000,Koraput,Second Owner,1248.0,Manual,74.0,Unknown,22.9,7.19,2.75,61.75,No_Features,4.8
6,1705,2,Swift,2021,4,Expired,Petrol,5,85000,Jagdalpur,First Owner,1197.0,Manual,81.8,Unknown,21.21,7.16,5.8,18.99,Android Auto/Apple CarPlay,9.0
6,293,1,Ciaz,2015,10,Expired,Petrol,5,80000,Raipur,Second Owner,1373.0,Manual,91.1,Unknown,20.73,9.95,4.0,59.8,Automatic Climate Control | Rear AC Vents | Parking Sensors,6.6
2,237,1,Xcent,2017,8,Expired,Petrol,5,30000,Dantewada,First Owner,1197.0,Manual,82.0,Unknown,19.1,7.72,3.5,54.66,Rear AC Vents | Parking Sensors,7.2
17,258,3,Duster,2019,6,Expired,Diesel,5,96000,Unknown,First Owner,1461.0,Manual,83.8,FWD,19.87,11.48,6.0,47.74,No_Features,7.4
5,475,3,TUV,2019,6,Expired,Diesel,7,119355,Baloda Bazar,Second Owner,1493.0,Manual,100.0,RWD,18.49,9.63,5.0,48.08,No_Features,6.8
4,229,1,Zest,2014,11,Expired,Petrol,5,105000,Dantewada,First Owner,1193.0,Manual,88.7,Unknown,17.57,7.77,2.5,67.82,No_Features,5.0
4,738,3,Harrier,2020,5,Expired,Diesel,5,150000,Jagdalpur,First Owner,1956.0,Manual,,Unknown,,21.0,11.99,42.9,No_Features,7.0
8,739,3,WR-V,2018,7,Expired,Petrol,5,185000,Raipur,First Owner,1199.0,Manual,,Unknown,,9.49,4.6,51.53,No_Features,6.0
6,108,2,Swift,2018,7,Expired,Petrol,5,150000,Jagdalpur,First Owner,1197.0,Manual,,Unknown,,8.41,5.0,40.55,No_Features,6.4
8,203,3,WR-V,2019,6,Expired,Petrol,5,60000,Bhubaneswar,First Owner,1199.0,Manual,,Unknown,,10.65,8.0,24.88,No_Features,8.2
6,123,2,Swift,2021,4,Expired,Petrol,5,100000,Koraput,First Owner,1197.0,Manual,,Unknown,,7.88,5.5,30.2,No_Features,8.2
2,740,3,Tucson,2022,3,Expired,Diesel,5,86000,Raipur,First Owner,1995.0,Automatic,182.37,Unknown,15.38,30.22,18.15,39.94,Powered Front Seats | Automatic Climate Control | Drive Modes | Cruise Control,8.8
8,739,3,WR-V,2018,7,Expired,Petrol,5,171000,Kalahandi,First Owner,1199.0,Manual,88.7,FWD,17.5,9.33,4.5,51.77,Automatic Climate Control | Air Purifier | Parking Sensors,6.0
4,5,3,Safari,2022,3,Expired,Diesel,7,40000,Nabarangpur,First Owner,1956.0,Manual,,Unknown,,25.73,17.0,33.93,No_Features,9.2
5,1705,3,Bolero,2010,15,Expired,Diesel,7,79000,Rayagada,First Owner,2523.0,Manual,,Unknown,13.6,7.13,5.0,29.87,Rear Seat Armrest,7.0
4,1705,2,Tiago,2025,0,Expired,Petrol,5,10000,Malkangiri,First Owner,1199.0,Manual,84.48,Unknown,19.01,6.6,6.0,9.09,Keyless Entry | Central Locking | Air Conditioner | Height Adjustable Driver Seat | Bluetooth Connectivity | Power Windows,10.0
5,378,3,Bolero,2021,4,Expired,Diesel,7,9000,Unknown,Second Owner,1493.0,Manual,74.96,RWD,16.0,11.29,6.8,39.77,Parking Sensors,8.4
5,378,3,Bolero,2021,4,Expired,Diesel,7,9000,Bhubaneswar,Second Owner,1493.0,Manual,74.96,RWD,16.0,11.29,6.8,39.77,Parking Sensors,8.4
6,19,2,Swift,2010,15,Expired,Diesel,5,150000,Raipur,Third Owner,1248.0,Manual,,Unknown,,9.06,2.5,72.41,No_Features,4.6
2,25,3,Creta,2017,8,Expired,Diesel,5,168000,Jagdalpur,First Owner,1582.0,Manual,126.2,FWD,19.67,14.78,7.5,49.26,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,6.0
6,1705,2,Celerio,2016,9,Expired,Diesel,5,102005,Malkangiri,First Owner,793.0,Manual,47.0,Unknown,27.62,6.15,3.5,43.09,Central Locking | Air Conditioner | Digital Odometer,6.4
8,741,4,BR-V,2017,8,Expired,Diesel,7,116000,Rayagada,Second Owner,1498.0,Manual,98.6,FWD,21.9,13.8,5.0,63.77,Automatic Climate Control | Rear AC Vents | Air Purifier | Parking Sensors,5.4
6,52,5,S,2015,10,Expired,Diesel,5,81000,Bhubaneswar,First Owner,1248.0,Manual,88.5,FWD,23.65,11.67,4.5,61.44,Automatic Climate Control | Air Purifier | Parking Sensors | Cruise Control,6.0
2,1705,1,Verna,2023,2,Expired,Petrol,5,30000,hansi,First Owner,1497.0,Manual,,Unknown,,14.94,13.7,8.3,No_Features,10.0
